LGA_Name,State,Latitude,Longitude,mean_nightlight_intensity,MPI,Headcount_Ratio,Intensity_of_Deprivation,In_Severe_Poverty,population_density,health_facility_count,school_count,road_density_km,ndvi_mean,rainfall_mm,idp_count,food_price_index,composite_poverty_score,cluster,cluster_label,risk_level
Kiyawa,Jigawa,11.78472222,9.60833333,0.01628312470074244,0.4377,74.7774,58.5301,51.9815,320.0993655210124,43.0,180.0,1.5484,0.3338788957415596,1276.4405964471084,0.0,0.0,0.43737862,0,Critical - Humanitarian Emergency,Critical
Maigatari,Jigawa,12.804038,9.448007,0.007928432918142998,0.4377,74.7774,58.5301,51.9815,320.0993655210124,24.0,180.0,1.5484,0.5321290894999398,2783.880622889571,0.0,0.0,0.43724433,0,Critical - Humanitarian Emergency,Critical
Malam Madori,Jigawa,12.554071,10.028136,0.036072753038014264,0.4377,74.7774,58.5301,51.9815,320.0993655210124,43.0,180.0,1.5484,0.29350762681629894,1052.8395395024163,0.0,0.0,0.43585807,0,Critical - Humanitarian Emergency,Critical
Miga,Jigawa,12.23333333,9.71666667,0.007682958698155834,0.4377,74.7774,58.5301,51.9815,320.0993655210124,26.0,180.0,1.5484,0.4682925615663445,2732.002662870686,0.0,0.0,0.43700173,0,Critical - Humanitarian Emergency,Critical
Ringim,Jigawa,12.28333333,9.46666667,0.02708037046038757,0.4377,74.7774,58.5301,51.9815,320.0993655210124,33.0,180.0,1.5484,0.3697747718126027,1852.5817796302285,0.0,0.0,0.43696687,0,Critical - Humanitarian Emergency,Critical
Roni,Jigawa,12.566481,8.347088,0.01386590788467715,0.4377,74.7774,58.5301,51.9815,320.0993655210124,28.0,180.0,1.5484,0.35457864920379595,3086.32539007938,0.0,0.0,0.45297167,0,Critical - Humanitarian Emergency,Critical
Sule Tankarkar,Jigawa,12.65577,9.18751,0.004901834029639724,0.4377,74.7774,58.5301,51.9815,320.0993655210124,0.0,180.0,1.50914,0.4113670018939044,1709.926482171455,0.0,0.0,0.4373455,0,Critical - Humanitarian Emergency,Critical
Taura,Jigawa,12.2724893,9.36241882485775,0.012918583451017821,0.4377,74.7774,58.5301,51.9815,320.0993655210124,28.0,180.0,1.5484,0.4639050656018753,1792.0710039134322,0.0,0.0,0.43483943,0,Critical - Humanitarian Emergency,Critical
Yankwashi,Jigawa,12.743623,8.53892,0.023076154654247276,0.4377,74.7774,58.5301,51.9815,320.0993655210123,21.0,180.0,1.50914,0.36167096944878196,1532.4101470874195,0.0,0.0,0.43829715,0,Critical - Humanitarian Emergency,Critical
Birnin Gwari,Kaduna,10.6667,6.55,0.0012742105020408377,0.1671,34.0943,49.0019,14.6989,200.48373950488167,66.0,450.0,1.06522,0.5150148475772154,2658.1207323302156,0.0,0.0,0.14983286,1,High Risk - Severe Poverty,High
Chikun,Kaduna,10.285059,7.110283,0.08886442404625244,0.1671,34.0943,49.0019,14.6989,200.4837395048817,102.0,450.0,0.6806800000000001,0.4778415713590441,1751.0454483324709,24855.0,0.0,0.16799489,1,High Risk - Severe Poverty,High
Giwa,Kaduna,11.280784,7.417606,0.0028942614183363143,0.1671,34.0943,49.0019,14.6989,200.4837395048817,82.0,450.0,1.2110600000000002,0.5636806640918894,2548.3406898540234,2249.0,0.0,0.1671982,1,High Risk - Severe Poverty,High
Igabi,Kaduna,10.78333333,7.76666667,0.14129103105964583,0.1671,34.0943,49.0019,14.6989,200.4837395048817,16.0,450.0,0.6148200000000001,0.33863384091244664,1196.1234495295573,7582.0,0.0,0.16679233,1,High Risk - Severe Poverty,High
Ikara,Kaduna,11.1833,8.23333,0.00601756616124829,0.1671,34.0943,49.0019,14.6989,200.4837395048817,52.0,450.0,0.5647599999999999,0.36857348045370253,2671.5458084717106,459.0,0.0,0.16643411,1,High Risk - Severe Poverty,High
Jaba,Kaduna,9.44818,8.00845,0.013048317247571854,0.1671,34.0943,49.0019,14.6989,200.4837395048817,54.0,450.0,0.58518,0.3597758316973946,1926.1084446756468,592.0,0.0,0.16724616,1,High Risk - Severe Poverty,High
Jema'a,Kaduna,9.578827,8.292147,0.014730372278672922,0.1671,34.0943,49.0019,14.6989,200.48373950488173,0.0,450.0,1.06522,0.39649868405640165,2693.230163627549,0.0,0.0,0.16939086,1,High Risk - Severe Poverty,High
Kachia,Kaduna,9.872636,7.955089,0.006976146988764212,0.1671,34.0943,49.0019,14.6989,200.4837395048817,91.0,450.0,1.2314800000000001,0.43692610784986663,1612.0703413726385,4813.0,0.0,0.16698714,1,High Risk - Severe Poverty,High
Kaduna North,Kaduna,9.923174,7.430551,5.615119988981046,0.1671,34.0943,49.0019,14.6989,200.4837395048817,82.0,450.0,0.8968999999999999,0.5815546892384212,2731.708556066007,10303.0,0.0,0.16760519,1,High Risk - Severe Poverty,High
Kaduna South,Kaduna,10.464834,7.418024,3.2167498492635787,0.1671,34.0943,49.0019,14.6989,200.4837395048817,75.0,450.0,0.7809800000000001,0.42597601945303964,1695.3437465684442,2313.0,0.0,0.16828693,1,High Risk - Severe Poverty,High
Kagarko,Kaduna,9.45,7.68333333,0.07099484688369619,0.1671,34.0943,49.0019,14.6989,200.4837395048817,77.0,450.0,0.87422,0.48729049009835135,2469.702075287019,6816.0,0.0,0.17028847,1,High Risk - Severe Poverty,High
Kajuru,Kaduna,9.489736,7.695075,0.002062364578812528,0.1671,34.0943,49.0019,14.6989,200.4837395048817,49.0,450.0,0.8491,0.42568317022451013,1554.2945439883395,10986.0,0.0,0.16822514,1,High Risk - Severe Poverty,High
Kaura,Kaduna,9.630686,8.503075,0.02912974231457584,0.1671,34.0943,49.0019,14.6989,200.48373950488173,42.0,450.0,0.8287800000000001,0.5950892784407854,2053.9687210223206,1267.0,0.0,0.16757287,1,High Risk - Severe Poverty,High
Kauru,Kaduna,10.65,8.15,0.0002588371432876996,0.1671,34.0943,49.0019,14.6989,200.4837395048817,53.0,450.0,1.0630600000000001,0.40040502070868966,1764.579711715244,5296.0,0.0,0.16773169,1,High Risk - Severe Poverty,High
Kubau,Kaduna,10.96289,8.392213,0.006163303027032266,0.1671,34.0943,49.0019,14.6989,200.48373950488173,71.0,450.0,1.23148,0.4572115757352346,2294.136001616906,1985.0,0.0,0.16678165,1,High Risk - Severe Poverty,High
Kudan,Kaduna,11.26478,7.648952,0.014385626321150497,0.1671,34.0943,49.0019,14.6989,200.48373950488173,47.0,450.0,0.5647599999999999,0.38506604230797803,1858.6597873024941,499.0,0.0,0.16741508,1,High Risk - Severe Poverty,High
Lere,Kaduna,10.416589,8.681673,0.004180291834058779,0.1671,34.0943,49.0019,14.6989,200.48373950488173,90.0,450.0,0.68068,0.5028804629897864,1839.5225831863254,17012.0,0.0,0.1658845,1,High Risk - Severe Poverty,High
Makarfi,Kaduna,11.29795,7.96917,0.0509811828409582,0.1671,34.0943,49.0019,14.6989,200.48373950488173,56.0,450.0,0.80676,0.4153031197175565,1944.4623559558615,0.0,0.0,0.16664557,1,High Risk - Severe Poverty,High
Sabon Gari,Kaduna,11.1167,7.73333,0.5180284593254327,0.1671,34.0943,49.0019,14.6989,200.48373950488173,49.0,450.0,1.20466,0.47388528554110315,2715.9266722499583,0.0,0.0,0.16444826,1,High Risk - Severe Poverty,High
Sanga,Kaduna,9.225183,8.459182,0.0011512483472640874,0.1671,34.0943,49.0019,14.6989,200.48373950488173,89.0,450.0,0.58518,0.33718206619713886,1574.5666945435373,678.0,0.0,0.16637264,1,High Risk - Severe Poverty,High
Soba,Kaduna,10.984935,8.058804,0.0042898322710104965,0.1671,34.0943,49.0019,14.6989,200.4837395048817,71.0,450.0,0.9494,0.4315146168983572,1951.2604009298188,1340.0,0.0,0.16782704,1,High Risk - Severe Poverty,High
Zangon Kataf,Kaduna,9.784597,8.283949,0.002110129894171034,0.1671,34.0943,49.0019,14.6989,200.4837395048817,66.0,450.0,0.80676,0.4153031197175565,1944.4623559558615,0.0,0.0,0.16539812,1,High Risk - Severe Poverty,High
Zaria,Kaduna,11.06666667,7.7,0.2658458388318644,0.1671,34.0943,49.0019,14.6989,200.4837395048817,80.0,450.0,0.72622,0.5261825401812799,2385.5211125380088,656.0,0.0,0.1752142,1,High Risk - Severe Poverty,High
Ajingi,Kano,11.97,9.03916667,0.0018791968341148517,0.2497,45.0612,55.4098,26.7308,609.396476661839,31.0,291.0,0.9220200000000001,0.42691079476357646,1671.5436757495377,940.0,0.0,0.25013053,0,Critical - Humanitarian Emergency,Critical
Albasu,Kano,11.67388889,9.14111111,0.015026337022477007,0.2497,45.0612,55.4098,26.7308,609.3964766618391,36.0,291.0,0.8764800000000001,0.44858573335540003,1644.460387916799,7499.0,0.0,0.25102946,0,Critical - Humanitarian Emergency,Critical
Bagwai,Kano,12.15777778,8.13583333,0.021481623004280106,0.2497,45.0612,55.4098,26.7308,609.3964766618391,52.0,291.0,2.4565,0.4893578602894433,2099.78244303484,40.0,0.0,0.25040498,0,Critical - Humanitarian Emergency,Critical
Bebeji,Kano,11.66666667,8.26666667,0.07842986958352387,0.2497,45.0612,55.4098,26.7308,609.3964766618391,35.0,291.0,2.4565,0.5216158802494442,1795.9417265481916,117.0,0.0,0.24962834,0,Critical - Humanitarian Emergency,Critical
Bichi,Kano,12.23416667,8.24111111,0.06335838823728589,0.2497,45.0612,55.4098,26.7308,609.396476661839,65.0,291.0,2.4565,0.49700985735920133,2177.8722447452633,157.0,0.0,0.24958073,0,Critical - Humanitarian Emergency,Critical
Bunkure,Kano,11.7,8.55,0.006482461772898518,0.2497,45.0612,55.4098,26.7308,609.396476661839,31.0,291.0,2.4565,0.45675307467440407,1747.2928886014217,23.0,0.0,0.24954197,0,Critical - Humanitarian Emergency,Critical
Dala,Kano,12.01666667,8.48333333,1.5755425062444475,0.2497,45.0612,55.4098,26.7308,609.396476661839,34.0,291.0,2.23562,0.4930772414636798,2194.05689151396,239.0,0.0,0.24969788,0,Critical - Humanitarian Emergency,Critical
Dambatta,Kano,12.43305556,8.51527778,0.008519133586509554,0.2497,45.0612,55.4098,26.7308,609.3964766618391,0.0,291.0,2.23562,0.5245338303546271,2845.5049016346065,361.0,0.0,0.24948266,0,Critical - Humanitarian Emergency,Critical
Dawakin Kudu,Kano,11.83472222,8.59805556,0.18616541122194508,0.2497,45.0612,55.4098,26.7308,609.3964766618391,32.0,291.0,0.87422,0.5015766001203079,2016.144614946753,542.0,0.0,0.24990323,0,Critical - Humanitarian Emergency,Critical
Dawakin Tofa,Kano,12.10277778,8.33138889,0.06100963978176443,0.2497,45.0612,55.4098,26.7308,609.396476661839,82.0,291.0,2.4565,0.3607400352170261,3642.568204334293,37.0,0.0,0.2492484,0,Critical - Humanitarian Emergency,Critical
Doguwa,Kano,10.75,8.73333333,0.013365304761833244,0.2497,45.0612,55.4098,26.7308,609.396476661839,34.0,291.0,2.4565,0.49527092724111677,2170.143571512408,126.0,0.0,0.24973488,0,Critical - Humanitarian Emergency,Critical
Fagge,Kano,12.00666667,8.52916667,2.7301964326338335,0.2497,45.0612,55.4098,26.7308,609.396476661839,70.0,291.0,2.23562,0.5254192593983157,2343.6512601304175,436.0,0.0,0.2497226,0,Critical - Humanitarian Emergency,Critical
Gabasawa,Kano,12.1,8.88333333,0.0034888668212802107,0.2497,45.0612,55.4098,26.7308,609.396476661839,32.0,291.0,2.23562,0.48483223669283265,2120.911231332264,440.0,0.0,0.25104454,0,Critical - Humanitarian Emergency,Critical
Garko,Kano,11.65,8.9,0.013493757538257786,0.2497,45.0612,55.4098,26.7308,609.396476661839,21.0,291.0,2.4565,0.5254192593983157,2343.6512601304175,61.0,0.0,0.24913304,0,Critical - Humanitarian Emergency,Critical
Garun Malam,Kano,11.6833,8.36667,0.10373602917868611,0.2497,45.0612,55.4098,26.7308,609.396476661839,0.0,291.0,2.4565,0.4809920237994003,1808.3244922017614,0.0,0.0,0.1062592,0,Critical - Humanitarian Emergency,Critical
Gaya,Kano,11.86805556,9.01111111,0.01451183834360675,0.2497,45.0612,55.4098,26.7308,609.396476661839,36.0,291.0,0.8946399999999999,0.5040548832635191,1819.076956742249,562.0,0.0,0.24934965,0,Critical - Humanitarian Emergency,Critical
Gezawa,Kano,12.1,8.73333333,0.6777404988278991,0.2497,45.0612,55.4098,26.7308,609.396476661839,36.0,291.0,1.23148,0.3901428511455026,1760.8732845975242,1711.0,0.0,0.2503341,0,Critical - Humanitarian Emergency,Critical
Gwale,Kano,11.96666667,8.5,5.150822690143677,0.2497,45.0612,55.4098,26.7308,609.396476661839,47.0,291.0,2.23562,0.41647662967131716,1820.159697947412,183.0,0.0,0.24919054,0,Critical - Humanitarian Emergency,Critical
Gwarzo,Kano,11.91666667,7.93333333,0.014253310580693129,0.2497,45.0612,55.4098,26.7308,609.396476661839,36.0,291.0,2.4565,0.5263627402307376,2309.919580275839,84.0,0.0,0.24971259,0,Critical - Humanitarian Emergency,Critical
Kabo,Kano,11.89146325,8.200628471157401,0.02333021795711597,0.2497,45.0612,55.4098,26.7308,609.396476661839,41.0,291.0,2.4565,0.5002993722401815,2314.722604261739,63.0,0.0,0.24979478,0,Critical - Humanitarian Emergency,Critical
Kano Municipal,Kano,11.95194444,8.54027778,5.707755867640177,0.2497,45.0612,55.4098,26.7308,609.396476661839,35.0,291.0,1.1108600000000002,0.40795600417299804,1779.5289200256143,1516.0,0.0,0.25024858,0,Critical - Humanitarian Emergency,Critical
Karaye,Kano,11.78333333,8.01666667,0.016689614386394106,0.2497,45.0612,55.4098,26.7308,609.3964766618391,30.0,291.0,2.23562,0.5002993722401815,2314.722604261739,212.0,0.0,0.24935775,0,Critical - Humanitarian Emergency,Critical
Kibiya,Kano,11.53333333,8.66666667,0.0,0.2497,45.0612,55.4098,26.7308,609.396476661839,30.0,291.0,2.4565,0.49405286944059473,2061.829124474506,13.0,0.0,0.24768114,0,Critical - Humanitarian Emergency,Critical
Kiru,Kano,11.7,8.13333333,0.020323942291390232,0.2497,45.0612,55.4098,26.7308,609.3964766618391,40.0,291.0,2.23562,0.5490925064041297,2428.5768748200226,453.0,0.0,0.24994658,0,Critical - Humanitarian Emergency,Critical
Kunchi,Kano,12.50138889,8.27166667,0.005795855150855634,0.2497,45.0612,55.4098,26.7308,609.3964766618391,37.0,291.0,2.4565,0.4893578602894433,2099.78244303484,31.0,0.0,0.2505659,0,Critical - Humanitarian Emergency,Critical
Kura,Kano,11.77138889,8.43027778,0.075810422655195,0.2497,45.0612,55.4098,26.7308,609.396476661839,32.0,291.0,2.23562,0.5240586862686906,2147.8035711688813,403.0,0.0,0.24979071,0,Critical - Humanitarian Emergency,Critical
Madobi,Kano,11.77722222,8.28833333,0.06224788775905333,0.2497,45.0612,55.4098,26.7308,609.396476661839,26.0,291.0,2.4565,0.49438183772107014,2105.5681742085762,27.0,0.0,0.25063267,0,Critical - Humanitarian Emergency,Critical
Makoda,Kano,12.41861111,8.4325,0.0059733290657861685,0.2497,45.0612,55.4098,26.7308,609.3964766618391,32.0,291.0,2.4565,0.5719356946194208,2519.039741764566,41.0,0.0,0.24950129,0,Critical - Humanitarian Emergency,Critical
Minjibir,Kano,12.17833333,8.65916667,0.009993472934313206,0.2497,45.0612,55.4098,26.7308,609.3964766618391,31.0,291.0,2.4565,0.5263627402307376,2309.919580275839,93.0,0.0,0.24971259,0,Critical - Humanitarian Emergency,Critical
Nasarawa,Kano,8.53333333,8.3,0.005859366420955034,0.2497,45.0612,55.4098,26.7308,609.396476661839,232.0,291.0,1.2110600000000002,0.5345464435894357,1713.3667193648223,2528.0,0.0,0.25201207,0,Critical - Humanitarian Emergency,Critical
Rano,Kano,11.55722222,8.58333333,0.025628396202708237,0.2497,45.0612,55.4098,26.7308,609.396476661839,23.0,291.0,2.4565,0.49405286944059473,2061.829124474506,0.0,0.0,0.24364504,0,Critical - Humanitarian Emergency,Critical
Rimin Gado,Kano,11.965,8.25,0.017417766776379778,0.2497,45.0612,55.4098,26.7308,609.3964766618391,28.0,291.0,2.23562,0.5819191068858749,1848.6775259836083,303.0,0.0,0.24983877,0,Critical - Humanitarian Emergency,Critical
Rogo,Kano,11.56666667,7.83333333,0.009140943136451253,0.2497,45.0612,55.4098,26.7308,609.3964766618391,33.0,291.0,2.4565,0.49527092724111677,2170.1435715124085,113.0,0.0,0.24973488,0,Critical - Humanitarian Emergency,Critical
Shanono,Kano,12.05,7.98333333,0.001773080597739045,0.2497,45.0612,55.4098,26.7308,609.3964766618391,32.0,291.0,2.4565,0.5125434946463256,2576.2425686742813,55.0,0.0,0.25016114,0,Critical - Humanitarian Emergency,Critical
Sumaila,Kano,11.53333333,8.96666667,0.005354581511862971,0.2497,45.0612,55.4098,26.7308,609.396476661839,51.0,291.0,2.4565,0.49700985735920133,2177.8722447452633,155.0,0.0,0.24984898,0,Critical - Humanitarian Emergency,Critical
Takai,Kano,11.4853125,9.156044842198048,0.020825216883704777,0.2497,45.0612,55.4098,26.7308,609.3964766618391,39.0,291.0,2.23562,0.420333066126143,2342.9100386698046,358.0,0.0,0.24943405,0,Critical - Humanitarian Emergency,Critical
Tarauni,Kano,11.96666667,8.56666667,6.517024348763859,0.2497,45.0612,55.4098,26.7308,609.3964766618391,50.0,291.0,1.1108600000000002,0.40795600417299804,1779.5289200256143,1497.0,0.0,0.25024858,0,Critical - Humanitarian Emergency,Critical
Tofa,Kano,12.05,8.26666667,0.1577387023811524,0.2497,45.0612,55.4098,26.7308,609.3964766618391,35.0,291.0,2.23562,0.5463580323948822,2643.8145907072358,221.0,0.0,0.24954037,0,Critical - Humanitarian Emergency,Critical
Tsanyawa,Kano,12.3,7.98333333,0.004697746844587054,0.2497,45.0612,55.4098,26.7308,609.396476661839,31.0,291.0,2.4565,0.5263627402307376,2309.919580275839,77.0,0.0,0.24979642,0,Critical - Humanitarian Emergency,Critical
Tudun Wada,Kano,11.25,8.4,0.004275926421538182,0.2497,45.0612,55.4098,26.7308,609.3964766618391,36.0,291.0,2.4565,0.40525766526688434,1341.6144118721945,23.0,0.0,0.2492111,0,Critical - Humanitarian Emergency,Critical
Ungogo,Kano,12.09055556,8.49666667,0.570869183583938,0.2497,45.0612,55.4098,26.7308,609.396476661839,66.0,291.0,0.87422,0.5015766001203079,2016.144614946753,559.0,0.0,0.2502163,0,Critical - Humanitarian Emergency,Critical
Warawa,Kano,11.88333333,8.68333333,0.11224544378907632,0.2497,45.0612,55.4098,26.7308,609.396476661839,21.0,291.0,2.23562,0.40525766526688434,1341.6144118721945,367.0,0.0,0.24938443,0,Critical - Humanitarian Emergency,Critical
Wudil,Kano,11.81666667,8.85,0.0592643591379508,0.2497,45.0612,55.4098,26.7308,609.396476661839,30.0,291.0,1.1108600000000002,0.40795600417299804,1779.5289200256143,1446.0,0.0,0.2508906,0,Critical - Humanitarian Emergency,Critical
kumbotso,Kano,11.88805556,8.50277778,2.6438428309685427,0.2497,45.0612,55.4098,26.7308,609.396476661839,0.0,291.0,2.4565,0.5237744179959387,2124.9560114600686,0.0,0.0,0.09628107,0,Critical - Humanitarian Emergency,Critical
Bakori,Katsina,11.55,7.43333333,0.02229382749718268,0.3331,61.1319,54.4864,35.1948,427.9159044380839,104.0,205.0,1.3521,0.45398157155487634,1719.104549586997,4709.0,0.0,0.33277538,0,Critical - Humanitarian Emergency,Critical
Batagarawa,Katsina,12.9,7.61666667,0.13055320073242616,0.3331,61.1319,54.4864,35.1948,427.9159044380839,87.0,205.0,1.3521,0.540754541705308,2133.0064628291825,10593.0,0.0,0.3330436,0,Critical - Humanitarian Emergency,Critical
Batsari,Katsina,12.75277778,7.24194444,0.0019840770389424867,0.3331,61.1319,54.4864,35.1948,427.9159044380839,89.0,205.0,1.3521,0.48946272388970036,1959.1817568156032,29181.0,0.0,0.3333019,0,Critical - Humanitarian Emergency,Critical
Baure,Katsina,12.78333333,8.76666667,0.006743357391605357,0.3331,61.1319,54.4864,35.1948,427.91590443808394,64.0,205.0,1.3521,0.5321084635171053,2615.6203351949,5055.0,0.0,0.3330206,0,Critical - Humanitarian Emergency,Critical
Bindawa,Katsina,12.71666667,7.83333333,0.004700193742711674,0.3331,61.1319,54.4864,35.1948,427.91590443808394,77.0,205.0,1.3521,0.38104984269104525,1728.1242735750136,1865.0,0.0,0.3327273,0,Critical - Humanitarian Emergency,Critical
Charanchi,Katsina,12.675,7.7275,0.010383056116073066,0.3331,61.1319,54.4864,35.1948,427.91590443808394,80.0,205.0,1.3521,0.3421395041408906,2626.689665090367,5153.0,0.0,0.33280438,0,Critical - Humanitarian Emergency,Critical
Dan Musa,Katsina,12.26388889,7.33388889,0.0009813632570510157,0.3331,61.1319,54.4864,35.1948,427.91590443808394,58.0,205.0,1.3521,0.37956794274541733,1330.7798858501633,6854.0,0.0,0.3333572,0,Critical - Humanitarian Emergency,Critical
DanDume,Katsina,11.41666667,7.2,0.014474157333223697,0.3331,61.1319,54.4864,35.1948,427.9159044380839,0.0,205.0,1.3521,0.2774348220104857,3284.4969886229796,0.0,0.0,0.33080596,0,Critical - Humanitarian Emergency,Critical
Danja,Katsina,11.38333333,7.56666667,0.006069454824398432,0.3331,61.1319,54.4864,35.1948,427.91590443808394,63.0,205.0,1.3521,0.38104984269104525,1728.1242735750136,1821.0,0.0,0.33309913,0,Critical - Humanitarian Emergency,Critical
Daura,Katsina,13.03638889,8.31777778,0.21768164161373588,0.3331,61.1319,54.4864,35.1948,427.91590443808394,39.0,205.0,1.3521,0.392460546672306,2034.566516061525,1163.0,0.0,0.33168048,0,Critical - Humanitarian Emergency,Critical
Dutsi,Katsina,12.82527778,8.14277778,0.009297501059518008,0.3331,61.1319,54.4864,35.1948,427.9159044380839,53.0,205.0,1.3521,0.40795600417299804,1779.5289200256143,1522.0,0.0,0.33313087,0,Critical - Humanitarian Emergency,Critical
Dutsin-Ma,Katsina,12.455,7.49138889,0.004200711029313554,0.3331,61.1319,54.4864,35.1948,427.9159044380839,64.0,205.0,1.3521,0.4662292560735587,1884.1683661215554,5657.0,0.0,0.33311468,0,Critical - Humanitarian Emergency,Critical
Faskari,Katsina,11.71666667,7.03333333,0.004335892099357874,0.3331,61.1319,54.4864,35.1948,427.91590443808394,60.0,205.0,1.3521,0.4262910687067622,1692.804681726587,14602.0,0.0,0.3328463,0,Critical - Humanitarian Emergency,Critical
Funtua,Katsina,11.53333333,7.31666667,0.11097115063423271,0.3331,61.1319,54.4864,35.1948,427.915904438084,71.0,205.0,1.3521,0.5346090662228834,1863.8725052650618,22229.0,0.0,0.3324681,0,Critical - Humanitarian Emergency,Critical
Ingawa,Katsina,12.63972222,8.05027778,0.007134714455363325,0.3331,61.1319,54.4864,35.1948,427.91590443808394,65.0,205.0,1.3521,0.40516770544777536,2137.7842175198107,218.0,0.0,0.33041003,0,Critical - Humanitarian Emergency,Critical
Jibia,Katsina,13.09166667,7.22638889,0.004447478459101833,0.3331,61.1319,54.4864,35.1948,427.91590443808394,60.0,205.0,1.3521,0.4495735211157081,2074.864411485136,14943.0,0.0,0.33321056,0,Critical - Humanitarian Emergency,Critical
Kafur,Katsina,11.65,7.7,0.0009374270038471997,0.3331,61.1319,54.4864,35.1948,427.91590443808394,81.0,205.0,1.3521,0.4221573421273354,1813.9876677649409,5765.0,0.0,0.33296096,0,Critical - Humanitarian Emergency,Critical
Kaita,Katsina,13.08055556,7.75388889,0.013180437642937566,0.3331,61.1319,54.4864,35.1948,427.9159044380839,57.0,205.0,1.3521,0.48498306262073043,1986.9730576749298,2698.0,0.0,0.33340797,0,Critical - Humanitarian Emergency,Critical
Kankara,Katsina,11.930319,7.412649,0.005276017728176984,0.3331,61.1319,54.4864,35.1948,427.915904438084,105.0,205.0,1.3521,0.4457533964689186,1998.6278841112758,13086.0,0.0,0.33290228,0,Critical - Humanitarian Emergency,Critical
Kankia,Katsina,12.46666667,7.8,0.015184991970014425,0.3331,61.1319,54.4864,35.1948,427.91590443808394,68.0,205.0,1.3521,0.43090774424501127,2051.164081274186,2204.0,0.0,0.33332163,0,Critical - Humanitarian Emergency,Critical
Katsina,Katsina,12.98888889,7.60083333,1.8532556408313732,0.3331,61.1319,54.4864,35.1948,427.91590443808394,86.0,205.0,1.3521,0.4295211922853956,1481.0106699489543,15238.0,0.0,0.33184674,0,Critical - Humanitarian Emergency,Critical
Kurfi,Katsina,12.66611111,7.48305556,0.006946429599940158,0.3331,61.1319,54.4864,35.1948,427.91590443808394,59.0,205.0,1.3521,0.5394499029240453,1856.9714361945742,3147.0,0.0,0.33330014,0,Critical - Humanitarian Emergency,Critical
Kusada,Katsina,12.46666667,7.98333333,0.004251299874189703,0.3331,61.1319,54.4864,35.1948,427.9159044380839,49.0,205.0,1.3521,0.39639451936099557,1418.6100744565013,987.0,0.0,0.3330409,0,Critical - Humanitarian Emergency,Critical
Mai'Adua,Katsina,13.19055556,8.21166667,0.02968448897606635,0.3331,61.1319,54.4864,35.1948,427.9159044380839,66.0,205.0,1.3521,0.5067322210463151,2011.6583203520604,5049.0,0.0,0.33327666,0,Critical - Humanitarian Emergency,Critical
Malumfashi,Katsina,11.8,7.61666667,0.01925208489614221,0.3331,61.1319,54.4864,35.1948,427.91590443808394,82.0,205.0,1.3521,0.45398157155487623,1719.104549586997,4625.0,0.0,0.3328517,0,Critical - Humanitarian Emergency,Critical
Mani,Katsina,12.85611111,7.87444444,0.008385812310229092,0.3331,61.1319,54.4864,35.1948,427.91590443808394,69.0,205.0,1.3521,0.4517889553318674,1973.945328786159,3808.0,0.0,0.3329753,0,Critical - Humanitarian Emergency,Critical
Mashi,Katsina,13.1,8.0,0.004233132344540034,0.3331,61.1319,54.4864,35.1948,427.91590443808394,64.0,205.0,1.3521,0.5406862646444723,1945.7318816032064,3224.0,0.0,0.3333776,0,Critical - Humanitarian Emergency,Critical
Matazu,Katsina,12.2333,7.66667,0.004363988310206628,0.3331,61.1319,54.4864,35.1948,427.9159044380839,58.0,205.0,1.3521,0.5108145698427383,2042.6696044311675,10617.0,0.0,0.33163923,0,Critical - Humanitarian Emergency,Critical
Musawa,Katsina,12.12944444,7.66888889,0.006758551093412556,0.3331,61.1319,54.4864,35.1948,427.91590443808394,80.0,205.0,1.3521,0.3538122483085998,1471.147218926468,6779.0,0.0,0.33299235,0,Critical - Humanitarian Emergency,Critical
Rimi,Katsina,12.85,7.71555556,0.015368900656217505,0.3331,61.1319,54.4864,35.1948,427.91590443808394,70.0,205.0,1.3521,0.5108145698427383,2042.6696044311675,3452.0,0.0,0.33309317,0,Critical - Humanitarian Emergency,Critical
Sabuwa,Katsina,11.3,7.11666667,0.00017153769994328682,0.3331,61.1319,54.4864,35.1948,427.91590443808394,54.0,205.0,1.3521,0.4959422351742724,1727.8577654594333,3327.0,0.0,0.33341125,0,Critical - Humanitarian Emergency,Critical
Safana,Katsina,12.5,7.23333333,0.0009640635665418324,0.3331,61.1319,54.4864,35.1948,427.9159044380839,57.0,205.0,1.3521,0.4984770012434823,1965.676735981005,5302.0,0.0,0.33367684,0,Critical - Humanitarian Emergency,Critical
Sandamu,Katsina,12.93333333,8.36666667,0.01348123175126535,0.3331,61.1319,54.4864,35.1948,427.9159044380839,49.0,205.0,1.3521,0.35551234832467593,1440.1477146330133,1933.0,0.0,0.3331886,0,Critical - Humanitarian Emergency,Critical
Zango,Katsina,12.93333333,8.53333333,0.02084889256826011,0.3331,61.1319,54.4864,35.1948,427.9159044380839,42.0,205.0,1.3521,0.3113327828699037,864.0350503458249,6941.0,0.0,0.3339872,0,Critical - Humanitarian Emergency,Critical
Aliero,Kebbi,12.29654,4.42793,0.012775239456461132,0.4373,73.7863,59.2602,52.7493,202.4481680103538,0.0,0.0,1.5484,0.5318615546532861,1576.0241378474625,0.0,0.0,0.43699908,0,Critical - Humanitarian Emergency,Critical
